employmentid,accessemployment,employmentstatus,employmentstartdate,employmentretention,jobtrainingenrolled,jobtrainingcompleted,to_timestamp_from_excel
9013,Yes,Employed Full Time,42341,Yes,No,No,2015-12-03 00:00:00
9014,No,Employed Full Time,42340,Yes,No,No,2015-12-02 00:00:00
9015,No,Not employed,,,No,No,
9016,No,Employed Part Time,42401,Yes,No,No,2016-02-01 00:00:00
9017,No,Not employed,,,No,No,
9018,No,Employed Full Time,42411,Yes,No,No,2016-02-11 00:00:00
9019,Yes,Employed Full Time,42541,No,No,No,2016-06-20 00:00:00
9020,Yes,Employed Full Time,42499,No,No,No,2016-05-09 00:00:00
9021,No,Employed Full Time,42445,Yes,Yes,Yes,2016-03-16 00:00:00
9022,No,Employed Full Time,42542,No,No,No,2016-06-21 00:00:00
9023,No,Employed Full Time,42542,No,No,No,2016-06-21 00:00:00
9024,No,Not employed,,,Yes,No,
9025,No,Not employed,,,No,No,
9026,Yes,Employed Full Time,42524,No,No,No,2016-06-03 00:00:00
9027,Yes,Employed Full Time,42478,No,Yes,No,2016-04-18 00:00:00
9028,Yes,Employed Full Time,42478,No,Yes,Yes,2016-04-18 00:00:00
9029,Yes,Employed Part Time,42531,No,Yes,Yes,2016-06-10 00:00:00
9030,No,Not employed,,,No,No,
9031,No,Not employed,,,No,No,
9032,Yes,Employed Full Time,42536,No,No,No,2016-06-15 00:00:00
9033,Yes,Employed Part Time,42402,Yes,Yes,Yes,2016-02-02 00:00:00
9034,No,Employed Full Time,42445,Yes,No,No,2016-03-16 00:00:00
9035,No,Not employed,,,No,No,
9036,No,Not employed,,,No,No,
9037,No,Employed Full Time,42506,No,No,No,2016-05-16 00:00:00
9038,No,Not employed,,,No,No,
9039,Yes,Employed Full Time,42528,No,No,No,2016-06-07 00:00:00
9040,Yes,Employed Full Time,42548,No,Yes,No,2016-06-27 00:00:00
9041,Yes,Employed Full Time,42544,No,Yes,Yes,2016-06-23 00:00:00
9042,Yes,Not employed,,,Yes,Yes,
9043,Yes,Employed Full Time,42522,No,Yes,Yes,2016-06-01 00:00:00
9044,No,Not employed,,,Yes,Yes,
9045,Yes,Employed Full Time,42509,No,No,No,2016-05-19 00:00:00
9046,Yes,Employed Full Time,42478,No,Yes,Yes,2016-04-18 00:00:00
9047,Yes,Employed Full Time,42499,No,Yes,Yes,2016-05-09 00:00:00
9048,Yes,Not employed,,,Yes,Yes,
9049,No,Not employed,,,Yes,No,
9050,Yes,Not employed,,,No,No,
9051,Yes,Employed Full Time,42535,No,Yes,Yes,2016-06-14 00:00:00
9052,Yes,Not employed,,,Yes,Yes,
9053,No,Not employed,,,Yes,Yes,
9054,Yes,Not employed,,,No,No,
9055,Yes,Employed Part Time,42528,No,Yes,Yes,2016-06-07 00:00:00
9056,Yes,Employed Part Time,42521,No,Yes,Yes,2016-05-31 00:00:00
9057,Yes,Employed Full Time,42543,No,Yes,Yes,2016-06-22 00:00:00
9058,Yes,Employed Full Time,42550,No,Yes,Yes,2016-06-29 00:00:00
9059,Yes,Not employed,,,Yes,Yes,
9060,Yes,Employed Part Time,42503,No,No,No,2016-05-13 00:00:00
9061,Yes,Not employed,,,Yes,Yes,
9062,Yes,Not employed,,,No,Yes,
9063,Yes,Employed Part Time,42541,Yes,No,Yes,2016-06-20 00:00:00
9064,Yes,Not employed,,,Yes,Yes,
9065,Yes,Not employed,,,Yes,No,
9066,Yes,Employed Full Time,42528,No,Yes,No,2016-06-07 00:00:00
9067,Yes,Employed Part Time,42310,Yes,No,Yes,2015-11-02 00:00:00
9068,Yes,Employed Full Time,42464,Yes,No,Yes,2016-04-04 00:00:00
9069,Yes,Not employed,,,No,Yes,
9070,Yes,Not employed,,,Yes,Yes,
9071,Yes,Not employed,,,No,Yes,
9072,Yes,Employed Part Time,42541,Yes,No,Yes,2016-06-20 00:00:00
9073,,,,,,,
9074,Yes,Employed Full Time,42317,,,,2015-11-09 00:00:00
9075,Yes,,,,,,
9076,Yes,,,,,,
9077,Yes,Employed Full Time,42549,,,,2016-06-28 00:00:00
9078,Yes,Employed Full Time,42373,,,,2016-01-04 00:00:00
9079,,,,,,,
9080,,,,,,,
9081,Yes,Employed Full Time,,,,,
9082,Yes,Employed Full Time,42171,,,,2015-06-16 00:00:00
9083,,Employed Full Time,42248,,,,2015-09-01 00:00:00
9084,,0,,,,,
9085,Yes,Employed Full Time,42370,,,,2016-01-01 00:00:00
9086,,Employed Full Time,41603,,,,2013-11-25 00:00:00
9087,,,,,,,
9088,Yes,Employed Full Time,42437,,,,2016-03-08 00:00:00
9089,,,,,,,
9090,Yes,,,,,,
9091,Yes,,,,,,
9092,,Employed Full Time,42373,,,,2016-01-04 00:00:00
9093,Yes,,,,,,
9094,,,,,,,
9095,Yes,,,,,,
9096,,,,,,,
9097,,,,,,,
9098,Yes,,,,,,
9099,Yes,Employed Full Time,42437,,,,2016-03-08 00:00:00
9100,,,,,,,
9101,,,,,,,
9102,Yes,Employed Full Time,,,,,
9103,,,,,,,
9104,,,,,,,
9105,,,,,,,
9106,,,,,,,
9107,,,,,,,
9108,,,,,,,
9109,Yes,,,,,,
9110,,,,,,,
9111,,,,,,,
9112,Yes,,,,,,
9113,,,,,,,
9114,Yes,,,,,,
9115,,,,,,,
9116,Yes,Employed Full Time,42282,,,,2015-10-05 00:00:00
9117,,,,,,,
9118,Yes,,,,,,
9119,Yes,,,,,,
9120,,,,,,,
9121,,,,,,,
9122,,,,,,,
9123,,,,,,,
9124,Yes,Employed Full Time,42488,,,,2016-04-28 00:00:00
9125,,,,,,,
9126,,,,,,,
9127,Yes,Employed Full Time,42457,,,,2016-03-28 00:00:00
9128,Yes,Employed Full Time,42464,,,,2016-04-04 00:00:00
9129,,,,,,,
9130,,,,,,,
9131,Yes,,,,,,
9132,,,,,,,
9133,,,,,,,
9134,,Employed Full Time,42130,,,,2015-05-06 00:00:00
9135,,Employed Full Time,42401,,,,2016-02-01 00:00:00
9136,,Employed Full Time,40087,,,,2009-10-01 00:00:00
9137,,,,,,,
9138,Yes,Employed Full Time,42370,,,,2016-01-01 00:00:00
9139,,,,,,,
9140,,,,,,,
9141,,,,,,,
9142,,Employed Full Time,41640,,,,2014-01-01 00:00:00
9143,,,,,,,
9144,,,,,,,
9145,,,,,,,
9146,,,,,,,
9147,Yes,,,,,,
9148,,,,,,,
9149,,,,,,,
9150,Yes,,,,,,
9151,,,,,,,
9152,,Employed Full Time,42488,,,,2016-04-28 00:00:00
9154,Yes,Employed Full Time,42156,,,,2015-06-01 00:00:00
9155,,,,,,,
9156,,,,,,,
9157,,,,,,,
9158,,,,,,,
9159,No,Employed Full Time,32356,Yes,No,No,1988-08-01 00:00:00
9160,No,Employed Part Time,42012,Yes,No,No,2015-01-08 00:00:00
9161,Yes,Employed Full Time,42522,No,No,No,2016-06-01 00:00:00
9162,Yes,Employed Part Time,42536,No,No,No,2016-06-15 00:00:00
9163,No,Not employed,,No,No,No,
9164,No,Employed Full Time,42248,Yes,No,No,2015-09-01 00:00:00
9165,No,Employed Part Time,42492,No,No,No,2016-05-02 00:00:00
9166,No,Employed Part Time,41669,Yes,No,No,2014-01-30 00:00:00
9167,No,Employed Part Time,42430,No,No,No,2016-03-01 00:00:00
9168,Yes,Employed Full Time,42247,No,Yes,Yes,2015-08-31 00:00:00
9169,No,Not employed,,No,No,No,
9170,Yes,Employed Full Time,42323,Yes,No,No,2015-11-15 00:00:00
9171,Yes,Employed Full Time,42517,No,No,No,2016-05-27 00:00:00
9172,Yes,Not employed,,Yes,No,No,
9173,No,Not employed,,No,No,No,
9174,No,Employed Part Time,42206,Yes,No,No,2015-07-21 00:00:00
9175,No,Not employed,,No,No,No,
9176,No,Employed Part Time,41910,Yes,No,No,2014-09-28 00:00:00
9177,Yes,Employed Full Time,40303,Yes,No,No,2010-05-05 00:00:00
9178,Yes,Employed Part Time,42371,Yes,No,No,2016-01-02 00:00:00
9179,No,Not employed,,No,No,No,
9180,Yes,Employed Full Time,42491,No,No,No,2016-05-01 00:00:00
9181,No,Employed Full Time,42215,Yes,No,No,2015-07-30 00:00:00
9182,No,Not employed,,No,No,No,
9183,No,Employed Part Time,42261,Yes,No,No,2015-09-14 00:00:00
9184,Yes,Not employed,,No,No,No,
9185,No,Employed Full Time,42415,No,Yes,No,2016-02-15 00:00:00
9186,No,Employed Full Time,42513,Yes,No,No,2016-05-23 00:00:00
9187,Yes,Not employed,,No,Yes,Yes,
9188,No,Not employed,,No,No,No,
9189,Yes,Not employed,,No,No,No,
9190,Yes,Employed Full Time,41862,Yes,No,No,2014-08-11 00:00:00
9191,No,Employed Full Time,41425,Yes,No,No,2013-05-31 00:00:00
9192,No,Not employed,,No,No,No,
9193,Yes,Employed Full Time,42009,Yes,No,No,2015-01-05 00:00:00
9194,Yes,Not employed,,No,No,No,
9195,Yes,Employed Part Time,42522,No,No,No,2016-06-01 00:00:00
9196,No,Employed Full Time,42450,No,No,No,2016-03-21 00:00:00
9197,Yes,Employed Full Time,42478,No,No,No,2016-04-18 00:00:00
9198,No,Employed Full Time,42370,Yes,No,No,2016-01-01 00:00:00
9199,Yes,Employed Part Time,40425,Yes,No,No,2010-09-04 00:00:00
9200,No,Employed Full Time,42217,Yes,No,No,2015-08-01 00:00:00
9201,Yes,Employed Part Time,42451,No,No,No,2016-03-22 00:00:00
9202,Yes,Employed Full Time,42529,No,No,No,2016-06-08 00:00:00
9203,No,Employed Part Time,42339,Yes,No,No,2015-12-01 00:00:00
9204,No,Employed Part Time,42186,Yes,Yes,Yes,2015-07-01 00:00:00
9205,Yes,Employed Full Time,42136,Yes,Yes,No,2015-05-12 00:00:00
9206,Yes,Employed Full Time,42552,No,No,No,2016-07-01 00:00:00
9207,No,Employed Full Time,41395,Yes,No,No,2013-05-01 00:00:00
9208,No,Employed Part Time,42129,Yes,No,No,2015-05-05 00:00:00
9209,No,Employed Full Time,42198,Yes,No,No,2015-07-13 00:00:00
9210,Yes,Employed Full Time,42199,Yes,No,No,2015-07-14 00:00:00
9211,No,Employed Part Time,42339,Yes,No,No,2015-12-01 00:00:00
9212,No,Employed Full Time,41806,Yes,No,No,2014-06-16 00:00:00
9213,Yes,Employed Full Time,42085,Yes,No,No,2015-03-22 00:00:00
9214,No,Not employed,,No,No,No,
9215,Yes,Employed Full Time,42302,Yes,Yes,Yes,2015-10-25 00:00:00
9216,Yes,Employed Full Time,42102,Yes,Yes,No,2015-04-08 00:00:00
9217,Yes,Employed Part Time,42200,Yes,No,No,2015-07-15 00:00:00
9218,Yes,Employed Full Time,42447,No,No,No,2016-03-18 00:00:00
9219,Yes,Not employed,,No,No,No,
9220,No,Employed Part Time,42095,Yes,No,No,2015-04-01 00:00:00
9221,No,Not employed,,No,No,No,
9222,Yes,Employed Part Time,42240,Yes,No,No,2015-08-24 00:00:00
9223,No,Not employed,,No,Yes,Yes,
9224,No,Not employed,,No,No,No,
9225,Yes,Employed Full Time,42079,Yes,No,No,2015-03-16 00:00:00
9226,No,Not employed,,No,No,No,
9227,Yes,Employed Part Time,42522,No,No,No,2016-06-01 00:00:00
9228,No,Employed Part Time,41703,Yes,No,No,2014-03-05 00:00:00
9229,No,Employed Full Time,42274,Yes,No,No,2015-09-27 00:00:00
9230,No,Employed Full Time,42184,Yes,No,No,2015-06-29 00:00:00
9231,No,Not employed,,No,No,No,
9232,Yes,Not employed,,No,No,No,
9233,No,Employed Full Time,42217,Yes,No,No,2015-08-01 00:00:00
9234,Yes,Employed Part Time,41892,Yes,No,No,2014-09-10 00:00:00
9235,No,Employed Part Time,42096,Yes,No,No,2015-04-02 00:00:00
9236,No,Not employed,,No,No,No,
9237,Yes,Employed Full Time,41489,Yes,No,No,2013-08-03 00:00:00
9238,No,Employed Full Time,42261,Yes,No,No,2015-09-14 00:00:00
9239,No,Employed Full Time,42281,Yes,No,No,2015-10-04 00:00:00
9240,No,Not employed,,No,No,No,
9241,Yes,Not employed,,No,No,No,
9242,Yes,Employed Full Time,42217,Yes,No,No,2015-08-01 00:00:00
9243,Yes,Employed Full Time,42446,No,No,No,2016-03-17 00:00:00
9244,Yes,Employed Full Time,41917,Yes,No,No,2014-10-05 00:00:00
9245,No,Employed Part Time,42274,Yes,No,No,2015-09-27 00:00:00
9246,No,Not employed,,No,No,No,
9247,Yes,Employed Part Time,41731,Yes,No,No,2014-04-02 00:00:00
9248,Yes,Not employed,,No,No,No,
9249,No,Employed Full Time,42029,Yes,No,No,2015-01-25 00:00:00
9250,Yes,Employed Full Time,42382,Yes,No,No,2016-01-13 00:00:00
9251,No,Employed Full Time,42401,No,No,No,2016-02-01 00:00:00
9252,No,Employed Full Time,42289,Yes,No,No,2015-10-12 00:00:00
9253,Yes,Employed Full Time,42457,No,Yes,No,2016-03-28 00:00:00
9254,No,Employed Full Time,42296,Yes,Yes,Yes,2015-10-19 00:00:00
9255,No,Not employed,,No,No,No,
9256,No,Employed Part Time,42310,Yes,No,No,2015-11-02 00:00:00
9257,No,Employed Full Time,42390,Yes,No,No,2016-01-21 00:00:00
9258,Yes,Employed Full Time,42436,No,Yes,No,2016-03-07 00:00:00
9259,No,Employed Full Time,42408,No,No,No,2016-02-08 00:00:00
9260,No,Employed Part Time,42248,Yes,No,No,2015-09-01 00:00:00
9261,Yes,Not employed,,No,No,No,
9262,No,Not employed,,No,No,No,
9263,No,Employed Part Time,42306,Yes,No,No,2015-10-29 00:00:00
9264,Yes,Employed Full Time,42339,Yes,No,No,2015-12-01 00:00:00
9265,No,Employed Full Time,42219,Yes,No,No,2015-08-03 00:00:00
9266,No,Employed Full Time,42422,No,No,No,2016-02-22 00:00:00
9267,No,Not employed,,No,No,No,
9268,No,Employed Full Time,38355,Yes,No,No,2005-01-03 00:00:00
9269,Yes,Not employed,,No,Yes,Yes,
9270,No,Employed Full Time,42370,Yes,No,No,2016-01-01 00:00:00
9271,No,Employed Part Time,42475,No,No,No,2016-04-15 00:00:00
9272,Yes,Employed Full Time,42332,Yes,No,No,2015-11-24 00:00:00
9273,No,Not employed,,No,No,No,
9274,Yes,Employed Full Time,42521,No,No,No,2016-05-31 00:00:00
9275,No,Employed Part Time,42249,Yes,No,No,2015-09-02 00:00:00
9276,No,Not employed,,No,No,No,
9277,No,Employed Full Time,42370,Yes,No,No,2016-01-01 00:00:00
9278,Yes,Not employed,,No,No,No,
9279,No,Not employed,,No,No,No,
9280,No,Employed Full Time,42372,Yes,No,No,2016-01-03 00:00:00
9281,No,Employed Full Time,42278,Yes,No,No,2015-10-01 00:00:00
9282,No,Not employed,,No,No,No,
9283,No,Not employed,,No,No,No,
9284,Yes,Employed Full Time,42162,Yes,No,No,2015-06-07 00:00:00
9285,No,Not employed,,No,No,No,
9286,No,Employed Full Time,42445,No,No,No,2016-03-16 00:00:00
9287,Yes,Employed Full Time,41827,Yes,Yes,No,2014-07-07 00:00:00
9288,No,Not employed,,No,No,No,
9289,No,Not employed,,No,No,No,
9290,Yes,Employed Full Time,42550,No,No,No,2016-06-29 00:00:00
9291,Yes,Not employed,,No,No,No,
9292,No,Not employed,,No,No,No,
9293,Yes,Not employed,,No,No,No,
9294,Yes,Employed Part Time,42400,No,No,No,2016-01-31 00:00:00
9295,No,Employed Full Time,42401,No,No,No,2016-02-01 00:00:00
9296,Yes,Employed Full Time,42485,No,No,No,2016-04-25 00:00:00
9297,Yes,Employed Full Time,42506,No,No,No,2016-05-16 00:00:00
9298,Yes,Employed Full Time,42527,No,Yes,Yes,2016-06-06 00:00:00
9299,No,Not employed,,No,No,No,
9300,No,Employed Part Time,38719,Yes,No,No,2006-01-02 00:00:00
9301,Yes,Not employed,,No,No,No,
9302,Yes,Employed Part Time,42513,No,No,No,2016-05-23 00:00:00
9303,No,Employed Full Time,42461,No,No,No,2016-04-01 00:00:00
9304,Yes,Employed Full Time,42508,No,No,No,2016-05-18 00:00:00
9305,Yes,Employed Full Time,42513,No,No,No,2016-05-23 00:00:00
9306,No,Not employed,,No,No,No,
9307,Yes,Not employed,,No,No,No,
9308,No,Not employed,,,Yes,Yes,
9309,Yes,Employed Full Time,42450,Yes,Yes,Yes,2016-03-21 00:00:00
9310,Yes,Employed Part Time,,,Yes,Yes,
9311,Yes,Employed Part Time,,,Yes,Yes,
9312,Yes,Employed Full Time,,,Yes,Yes,
9313,No,Employed Full Time,,,Yes,,
9314,Yes,Employed Part Time,,,Yes,Yes,
9315,No,Employed Full Time,42342,Yes,Yes,Yes,2015-12-04 00:00:00
9316,No,Employed Full Time,42269,Yes,Yes,Yes,2015-09-22 00:00:00
9317,Yes,Employed Full Time,42436,Yes,Yes,Yes,2016-03-07 00:00:00
9318,No,,,,Yes,,
9319,No,Employed Full Time,42288,Yes,Yes,Yes,2015-10-11 00:00:00
9320,No,Employed Full Time,,,Yes,,
9321,Yes,Employed Full Time,42380,Yes,Yes,Yes,2016-01-11 00:00:00
9322,Yes,Employed Full Time,42394,Yes,Yes,Yes,2016-01-25 00:00:00
9323,Yes,Employed Part Time,,,Yes,Yes,
9324,Yes,Employed Full Time,42333,Yes,Yes,Yes,2015-11-25 00:00:00
9325,Yes,Not employed,,,Yes,Yes,
9326,Yes,Employed Part Time,42457,No,Yes,Yes,2016-03-28 00:00:00
9327,Yes,Employed Full Time,42495,,Yes,Yes,2016-05-05 00:00:00
9328,Yes,Not employed,,,Yes,Yes,
9329,No,Employed Full Time,42408,Yes,,,2016-02-08 00:00:00
9330,Yes,Employed Full Time,42430,Yes,Yes,Yes,2016-03-01 00:00:00
9331,Yes,Employed Full Time,42541,,Yes,Yes,2016-06-20 00:00:00
9332,Yes,Employed Full Time,42310,Yes,Yes,Yes,2015-11-02 00:00:00
9333,Yes,Employed Full Time,42408,Yes,Yes,Yes,2016-02-08 00:00:00
9334,Yes,Employed Full Time,,,Yes,Yes,
9335,Yes,Not employed,,,Yes,Yes,
9336,Yes,Employed Full Time,42451,Yes,Yes,Yes,2016-03-22 00:00:00
9337,No,Not employed,,,Yes,Yes,
9338,Yes,Not employed,,,Yes,Yes,
9339,Yes,Not employed,,,Yes,Yes,
9340,Yes,Employed Part Time,42515,,Yes,Yes,2016-05-25 00:00:00
9341,Yes,Employed Full Time,42408,Yes,Yes,Yes,2016-02-08 00:00:00
9342,Yes,Not employed,,,Yes,Yes,
9343,Yes,Not employed,,,Yes,,
9344,Yes,Not employed,,,No,No,
9345,Yes,Not employed,,,Yes,Yes,
9346,Yes,Employed Full Time,42373,Yes,,Yes,2016-01-04 00:00:00
9347,Yes,Employed Full Time,42558,,No,Yes,2016-07-07 00:00:00
9348,Yes,Not employed,,,Yes,Yes,
9349,Yes,Employed Full Time,42503,,Yes,Yes,2016-05-13 00:00:00
9350,Yes,Employed Full Time,,,Yes,Yes,
9351,Yes,Not employed,,,Yes,Yes,
9352,Yes,Employed Full Time,42488,,Yes,Yes,2016-04-28 00:00:00
9353,Yes,Not employed,,,Yes,Yes,
9354,Yes,Not employed,,,Yes,,
9355,Yes,Employed Full Time,42522,,Yes,Yes,2016-06-01 00:00:00
9356,Yes,Not employed,,,Yes,,
9357,Yes,Employed Part Time,,,Yes,Yes,
9358,Yes,Employed Full Time,42548,,Yes,Yes,2016-06-27 00:00:00
9359,Yes,Not employed,,,Yes,,
9360,Yes,Employed Full Time,42562,,Yes,Yes,2016-07-11 00:00:00
9361,Yes,Not employed,,,Yes,,
9362,Yes,Employed Full Time,42576,,Yes,Yes,2016-07-25 00:00:00
9363,Yes,Employed Full Time,,,Yes,,
9364,Yes,Not employed,,,Yes,,
9365,Yes,Not employed,,,Yes,,
9366,Yes,Employed Part Time,,,Yes,,
9367,Yes,Not employed,,,Yes,,
9368,Yes,Employed Full Time,42443,Yes,,,2016-03-14 00:00:00
9369,Yes,Not employed,,,,,
9370,Yes,Employed Full Time,42402,,,,2016-02-02 00:00:00
9371,Yes,Employed Full Time,42430,Yes,,,2016-03-01 00:00:00
9372,Yes,Employed Full Time,42066,Yes,,,2015-03-03 00:00:00
9373,Yes,Employed Full Time,42563,Yes,Yes,Yes,2016-07-12 00:00:00
9374,Yes,Employed Full Time,42491,Yes,,,2016-05-01 00:00:00
9375,Yes,Employed Full Time,42430,Yes,,,2016-03-01 00:00:00
9376,Yes,Employed Full Time,42440,Yes,Yes,,2016-03-11 00:00:00
9377,Yes,Employed Full Time,42527,Yes,Yes,,2016-06-06 00:00:00
9378,Yes,Employed Full Time,42453,Yes,,,2016-03-24 00:00:00
9379,Yes,Employed Full Time,42569,Yes,,,2016-07-18 00:00:00
9380,Yes,Employed Full Time,42250,Yes,Yes,Yes,2015-09-03 00:00:00
9381,Yes,Employed Full Time,42050,Yes,,,2015-02-15 00:00:00
9382,Yes,Employed Full Time,42213,Yes,,,2015-07-28 00:00:00
9383,Yes,Employed Full Time,42318,Yes,,,2015-11-10 00:00:00
9384,Yes,Employed Full Time,42293,Yes,Yes,Yes,2015-10-16 00:00:00
9385,Yes,Employed Full Time,42345,Yes,,,2015-12-07 00:00:00
9386,Yes,Employed Full Time,42312,Yes,,,2015-11-04 00:00:00
9387,Yes,Employed Full Time,42318,Yes,,,2015-11-10 00:00:00
9388,Yes,Employed Full Time,42333,Yes,Yes,Yes,2015-11-25 00:00:00
9389,Yes,Employed Full Time,42380,Yes,,,2016-01-11 00:00:00
9390,Yes,Employed Full Time,42476,Yes,Yes,Yes,2016-04-16 00:00:00
9391,Yes,Employed Full Time,42348,Yes,,,2015-12-10 00:00:00
9392,Yes,Employed Full Time,42515,Yes,,,2016-05-25 00:00:00
9393,Yes,Employed Full Time,42548,,Yes,Yes,2016-06-27 00:00:00
9394,Yes,Employed Full Time,42387,,No,No,2016-01-18 00:00:00
9395,Yes,Employed Part Time,42394,Yes,Yes,Yes,2016-01-25 00:00:00
9396,Yes,Employed Full Time,42479,,Yes,Yes,2016-04-19 00:00:00
9397,Yes,Employed Full Time,42516,,Yes,Yes,2016-05-26 00:00:00
9398,Yes,Employed Full Time,42549,,Yes,Yes,2016-06-28 00:00:00
9399,Yes,Employed Full Time,42416,,Yes,No,2016-02-16 00:00:00
9400,Yes,Employed Full Time,42478,Yes,,,2016-04-18 00:00:00
9401,Yes,Employed Full Time,42534,,Yes,Yes,2016-06-13 00:00:00
9402,Yes,Employed Full Time,42493,,Yes,No,2016-05-03 00:00:00
9403,Yes,Employed Full Time,42531,,Yes,Yes,2016-06-10 00:00:00
9404,Yes,Employed Full Time,42566,,Yes,Yes,2016-07-15 00:00:00
9405,No,Employed Full Time,42422,,Yes,No,2016-02-22 00:00:00
9406,Yes,Employed Full Time,42543,,Yes,Yes,2016-06-22 00:00:00
9407,Yes,Employed Full Time,42545,,Yes,No,2016-06-24 00:00:00
9408,Yes,Not employed,,,Yes,Yes,
9409,No,Employed Full Time,41620,,No,No,2013-12-12 00:00:00
9410,Yes,Employed Full Time,42499,,Yes,Yes,2016-05-09 00:00:00
9411,Yes,Employed Full Time,42499,,Yes,Yes,2016-05-09 00:00:00
9412,No,Employed Full Time,41382,,No,,2013-04-18 00:00:00
9413,Yes,Employed Full Time,42483,,Yes,Yes,2016-04-23 00:00:00
9414,Yes,Employed Full Time,42551,,Yes,Yes,2016-06-30 00:00:00
9415,Yes,Employed Full Time,42541,,Yes,Yes,2016-06-20 00:00:00
9416,Yes,Employed Full Time,42451,,Yes,Yes,2016-03-22 00:00:00
9417,Yes,Employed Full Time,42527,,Yes,Yes,2016-06-06 00:00:00
9418,Yes,Employed Full Time,42504,,Yes,Yes,2016-05-14 00:00:00
9419,Yes,Employed Full Time,42548,,Yes,Yes,2016-06-27 00:00:00
9420,,Employed Full Time,42140,,Yes,,2015-05-16 00:00:00
9421,Yes,Employed Full Time,42524,,Yes,Yes,2016-06-03 00:00:00
9422,Yes,Employed Full Time,42570,,Yes,Yes,2016-07-19 00:00:00
9423,Yes,Employed Full Time,42493,,Yes,Yes,2016-05-03 00:00:00
9424,Yes,Employed Full Time,42443,,Yes,Yes,2016-03-14 00:00:00
9425,Yes,Employed Full Time,42527,,Yes,Yes,2016-06-06 00:00:00
9426,Yes,Employed Full Time,42544,,Yes,Yes,2016-06-23 00:00:00
9427,Yes,Employed Full Time,42563,,Yes,Yes,2016-07-12 00:00:00
9428,Yes,Not employed,42495,,Yes,Yes,2016-05-05 00:00:00
9429,Yes,Employed Full Time,42471,,Yes,No,2016-04-11 00:00:00
9430,Yes,Employed Full Time,42573,,Yes,Yes,2016-07-22 00:00:00
9431,Yes,Employed Full Time,42562,,Yes,Yes,2016-07-11 00:00:00
9432,Yes,Employed Full Time,42563,,Yes,Yes,2016-07-12 00:00:00
9433,Yes,Employed Full Time,42559,,Yes,Yes,2016-07-08 00:00:00
9434,Yes,Employed Full Time,42559,,Yes,Yes,2016-07-08 00:00:00
9435,No,Employed Full Time,42309,Yes,No,,2015-11-01 00:00:00
9436,Yes,Not employed,42296,No,Yes,Yes,2015-10-19 00:00:00
9437,No,Employed Full Time,42200,Yes,No,,2015-07-15 00:00:00
9438,No,Employed Full Time,42353,Yes,No,,2015-12-15 00:00:00
9439,Yes,Employed Full Time,42455,No,Yes,Yes,2016-03-26 00:00:00
9440,Yes,Employed Part Time,42516,Yes,No,,2016-05-26 00:00:00
9441,No,Employed Full Time,41913,Yes,No,,2014-10-01 00:00:00
9442,No,Employed Full Time,42219,Yes,No,,2015-08-03 00:00:00
9443,No,Employed Part Time,42502,Yes,No,,2016-05-12 00:00:00
9444,Yes,Not employed,,,No,,
9445,Yes,Not employed,42257,Yes,No,,2015-09-10 00:00:00
9446,No,Employed Part Time,42227,Yes,No,,2015-08-11 00:00:00
9447,No,Employed Full Time,40969,Yes,No,,2012-03-01 00:00:00
9448,Yes,Not employed,,,No,,
9449,Yes,Employed Part Time,42514,Yes,Yes,Yes,2016-05-24 00:00:00
