clientid,emp,emp_date
11003G000001vTnYsIAK,Not employed,6/16/2016
11003G000001vvqyvIAA,Not employed,
11003G000001vvtNiIAI,Employed Part Time,1/21/2016
11003G000001vvuuhIAA,Employed Full Time,11/1/2012
11003G000001wlbuvIAA,Employed Part Time,1/1/2009
11003G000001wmV7nIAE,Employed Full Time,3/7/2016
11003G000001wna8jIAA,Employed Full Time,9/12/2016
11003G000001wnYCGIA2,Employed Full Time,11/27/2017
11003G000001xPT7zIAG,Employed Full Time,4/10/2017
11003G000001xPTEaIAO,Employed Part Time,1/1/2010
11003G000001xYw3MIAS,Employed Full Time,5/26/2008
11003G000001xZWxjIAG,,
11003G000001zrwvAIAQ,,
11003G0000023RFeDIAW,Employed Full Time,1/1/2017
11003G0000023RFs9IAG,,
11003G0000023RFYSIA4,Not employed,10/20/2015
11003G0000023xkzaIAA,Employed Part Time,1/1/2016
11003G0000023z1HNIAY,Employed Full Time,8/1/2001
11003G0000023zqf2IAA,Employed Full Time,4/1/2015
11003G0000023zv2rIAA,Employed Full Time,10/18/2016
11003G0000024XBTHIA4,,
11003G0000024XDN8IAO,,
11003G00000256vQwIAI,Employed Full Time,2/22/2016
11003G000002571SBIAY,Employed Full Time,2/11/2014
11003G00000257NVSIA2,Employed Full Time,
11003G0000025OSiXIAW,Not employed,
11003G0000025pjvhIAA,Employed Full Time,8/26/2015
11003G0000025Pun6IAC,Employed Full Time,
11003G00000266HPLIA2,Employed Part Time,11/4/2013
11003G0000026g5pFIAQ,Employed Part Time,4/3/2017
11003G0000026KypYIAS,Employed Full Time,
11003G0000027dumNIAQ,,
11003G0000027duSSIAY,Employed Full Time,8/31/2015
11003G000002ASP67IAH,,
11003G000002ASWdaIAH,,
1211064,Not employed,7/10/2017
1213699,Not employed,
1214650,Employed Full Time,12/15/2015
1215338,Employed Full Time,6/25/2015
1215740CM,Not employed,
1218686,Not employed,10/21/2015
1219745,Employed Full Time,12/20/2018
1219904,Employed Part Time,11/9/2016
12212813341,,
1225338,Not employed,
1225647,Employed Full Time,11/17/2017
1226161,Not employed,7/1/2017
1228718,Not employed,
1229738,Employed Part Time,8/1/2015
1233306,Not employed,
1234970,Not employed,8/6/2017
1235665,Employed Full Time,12/14/2017
1235707,Not employed,6/27/2017
1236662,Employed Full Time,3/28/2018
1236788,Not employed,
1240386,Not employed,
1240434,Not employed,
1240495,Not employed,
1241151,Employed Full Time,3/29/2018
1241690,Not employed,
1243166,Not employed,
1244828,Employed Part Time,5/16/2016
1244917,Employed Full Time,5/29/2017
1246281,Employed Part Time,8/6/2018
1246777,Employed Full Time,6/1/2018
1247556,Not employed,
1247825,Employed Full Time,8/27/2018
1247996,Employed Full Time,1/2/2017
1248492,Not employed,
1248703,Employed Part Time,11/1/2016
1248937,Employed Full Time,5/14/2016
1249477,Not employed,8/1/2017
1249789,Employed Full Time,2/1/2018
1250431,Employed Full Time,1/31/2017
1250590,Not employed,
1251154,Employed Full Time,11/20/2018
1251515,Not employed,6/16/2016
1251933,Not employed,6/20/2017
1252195,Not employed,
1252209,Employed Part Time,3/11/2017
1252488,Employed Part Time,11/25/2016
1253037,Not employed,8/1/2016
1255641,Employed Part Time,7/5/2016
1256957,Employed Full Time,9/10/2018
1257195,Not employed,
1258916,Not employed,
1259788,Employed Full Time,1/15/2016
1260178,Employed Full Time,5/23/2017
1263037,Employed Full Time,12/15/2014
1263158,Employed Full Time,8/15/2017
1263658,Employed Full Time,5/22/2015
1263881,Employed Full Time,8/1/2016
1264316,Not employed,
1264351,Not employed,
1264750,Not employed,9/23/2015
1264751,Not employed,
1264752,Employed Full Time,4/13/2015
1264753,Not employed,
1264754,Employed Full Time,12/15/2014
1264755,Employed Full Time,9/23/2015
1264756,Not employed,
1264757,Not employed,
1264758,Employed Full Time,12/15/2014
1264764,Employed Full Time,2/2/2015
1264765,Employed Full Time,9/7/2015
1264766,Employed Full Time,12/8/2014
1264767,Employed Full Time,12/15/2014
1264869,Employed Full Time,11/15/2016
1265083,Employed Full Time,7/7/2015
1265559,Not employed,
1266587,Employed Part Time,2/1/2017
1266732,Not employed,5/26/2015
1266842,Employed Part Time,6/6/2016
1267281,Not employed,
1267282,Employed Full Time,3/2/2017
1267283,Employed Full Time,5/27/2015
1267284,Not employed,1/11/2016
1267286,Employed Full Time,5/12/2015
1267289,Not employed,
1267291,Employed Full Time,8/24/2015
1267292,Employed Full Time,9/13/2015
1267293,Employed Full Time,5/4/2015
1267294,Not employed,
1267296,Employed Full Time,4/1/2016
1267297,Employed Full Time,12/30/2015
1267298,Employed Full Time,5/11/2015
1267299,Employed Full Time,10/15/2015
1267700,Employed Part Time,6/27/2017
1267741,Not employed,
1267805,Employed Full Time,8/6/2018
1268101,Employed Full Time,9/1/2017
1268383,Not employed,
1268596,Not employed,5/15/2017
1268938,Not employed,
1269061,Employed Part Time,2/8/2016
1269080,Employed Part Time,3/10/2017
1269084,Employed Full Time,3/1/2016
1269120,Employed Full Time,12/1/2015
1269215,Employed Full Time,9/23/2016
1269266,Not employed,
1269376,Employed Full Time,1/5/2018
1269512,Employed Part Time,9/14/2015
1269568,Not employed,11/9/2015
1269749,Not employed,
1269750,Employed Part Time,1/6/2016
1269771,Not employed,
1269891,Not employed,
1269893,Employed Full Time,1/5/2016
1270210,Not employed,11/9/2015
1270211,Not employed,
1270241,Employed Part Time,11/10/2015
1270272,Employed Full Time,8/16/2016
1270342,Not employed,
1270343,Employed Full Time,11/1/2015
1270354,Employed Part Time,6/7/2018
1270536,Not employed,
1270677,Employed Full Time,11/19/2015
1270742,Employed Full Time,9/11/2017
1270928,Not employed,
1270933,Employed Full Time,11/9/2017
1270958,Not employed,
1271230,Employed Full Time,11/29/2017
1271386,Employed Part Time,9/10/2018
1271422,Employed Full Time,11/13/2018
1271876,Employed Full Time,12/2/2015
1272037,Not employed,
1272039,Employed Part Time,2/1/2016
1272103,Employed Part Time,6/27/2017
1272665,Not employed,
1272697,Employed Full Time,2/11/2016
1272711,Employed Full Time,6/20/2016
1273012,Employed Full Time,2/27/2017
1273230,Employed Part Time,6/4/2018
1273276,Not employed,8/1/2016
1273289,Employed Full Time,12/15/2016
1273588,Employed Full Time,6/21/2016
1273663,Employed Full Time,6/21/2016
1273736,Not employed,
1273740,Not employed,8/6/2018
1273807,Employed Part Time,10/17/2016
1273889,Employed Full Time,6/3/2016
1273890,Not employed,6/1/2016
1273891,Employed Full Time,2/6/2017
1273892,Employed Full Time,3/14/2018
1273894,Not employed,
1273925,Not employed,12/15/2016
1273934,Employed Full Time,6/15/2016
1274090,Employed Part Time,2/2/2016
1274105,Employed Full Time,3/16/2016
1274107,Employed Full Time,10/4/2016
1274108,Not employed,
1274109,Employed Full Time,5/16/2016
1274110,Not employed,
1274261,Employed Full Time,7/11/2016
1274370,Employed Full Time,6/27/2016
1274386,Employed Full Time,3/20/2017
1274390,Not employed,
1274418,Employed Full Time,6/1/2016
1274419,Not employed,
1274536,Employed Full Time,9/22/2017
1274537,Employed Full Time,6/7/2018
1274556,Employed Full Time,5/9/2016
1274594,Not employed,
1274673,Employed Full Time,1/1/2016
1274706,Employed Full Time,8/15/2016
1274707,Not employed,6/14/2016
1274708,Employed Full Time,10/3/2016
1274740,Employed Full Time,8/1/2016
1274836,Employed Full Time,5/12/2016
1274992,Not employed,6/7/2016
1275083,Employed Full Time,1/3/2017
1275085,Employed Full Time,6/22/2016
1275086,Not employed,6/29/2016
1275098,Not employed,
1275200,Employed Full Time,8/6/2018
1275203,Employed Full Time,5/11/2017
1275221,Employed Full Time,5/13/2016
1275239,Employed Part Time,6/25/2018
1275343,Employed Full Time,7/18/2016
1275832,Employed Full Time,9/14/2017
1276052,Not employed,1/31/2017
1276271,Not employed,
1276272,Not employed,
1276300,Employed Full Time,10/4/2016
1276609,Employed Full Time,10/5/2016
1276716,Not employed,2/10/2017
1276959,Employed Full Time,10/18/2018
1277572,Employed Full Time,6/15/2018
1277769,Not employed,8/26/2016
1277787,Not employed,7/1/2004
1277790,Not employed,9/13/2016
1277797,Employed Full Time,3/1/2017
1277814,Employed Full Time,9/22/2016
1277907,Employed Part Time,10/3/2016
1277910,Employed Full Time,7/24/2017
1277929,Employed Full Time,8/24/2016
1277937,Employed Full Time,8/8/2016
1277944,Employed Full Time,9/7/2016
1277945,Employed Full Time,12/17/2018
1277956,Not employed,3/20/2017
1277964,Employed Full Time,12/1/2016
1277975,Employed Full Time,8/1/2016
1278095,Not employed,
1278114,Employed Full Time,3/1/2017
1278262,Not employed,9/3/2016
1278335,Employed Full Time,5/8/2017
1278436,Not employed,
1278438,Employed Part Time,9/1/2015
1278439,Employed Full Time,9/6/2016
1278440,Not employed,
1278441,Not employed,
1278443,Not employed,
1278445,Not employed,6/20/2016
1278613,Not employed,
1278622,Not employed,8/1/2017
1278755,Employed Full Time,3/21/2017
1278786,Employed Full Time,9/14/2017
1278809,Not employed,9/12/2017
1278828,Employed Full Time,12/2/2016
1278838,Employed Full Time,1/8/2018
1278893,Not employed,
1278894,Employed Full Time,4/3/2017
1278908,Employed Full Time,4/4/2017
1278936,Employed Part Time,2/28/2018
1278946,Employed Full Time,8/31/2015
1278979,Not employed,10/16/2017
1278980,Employed Full Time,8/1/2018
1279012,Not employed,
1279058,Not employed,11/11/2016
1279062,Employed Full Time,5/30/2017
1279351,Employed Full Time,1/9/2017
1279409,Employed Full Time,11/8/2017
1279616,Employed Full Time,6/5/2018
1279631,Employed Full Time,10/10/2016
1279632,Employed Part Time,12/1/2017
1279663,Not employed,5/21/2018
1279673,Employed Full Time,5/26/2017
1279683,Employed Full Time,4/10/2017
1279821,Not employed,
1279825,Employed Full Time,12/5/2016
1279885,Employed Full Time,6/6/2018
1279886,Employed Full Time,12/23/2016
1279896,Employed Part Time,7/7/2017
1279928,Employed Part Time,11/17/2016
1279984,Employed Part Time,3/4/2017
1280031,Not employed,
1280105,Not employed,
1280235,Employed Part Time,10/22/2018
1280505,Employed Full Time,9/15/2017
1280507,Employed Part Time,8/1/2016
1280640,Employed Full Time,9/14/2017
1280722,Employed Full Time,6/22/2017
1280942,Employed Full Time,9/1/2017
1280962,Employed Full Time,3/13/2017
1281086,Not employed,
1281737,Employed Part Time,8/6/2018
1281780,Employed Full Time,3/13/2017
1281794,Employed Full Time,3/14/2017
1281798,Employed Full Time,2/16/2018
1281799,Employed Full Time,4/5/2017
1281801,Employed Full Time,3/20/2018
1281803,Not employed,
1282096,Employed Full Time,8/23/2017
1282097,Employed Full Time,3/9/2017
1282098,Employed Full Time,2/2/2017
1282318,Not employed,
1282378,Employed Full Time,4/10/2018
1282408,Not employed,
1282449,Employed Part Time,11/12/2018
1282493,Not employed,
1282534,Employed Full Time,1/23/2017
1282690,Not employed,
1282727,Not employed,
1282729,Not employed,
1282759,Employed Full Time,7/5/2016
1282847,Not employed,5/11/2017
1282957,Not employed,
1282962,Employed Part Time,4/19/2017
1283043,Employed Full Time,10/2/2017
1283116,Not employed,
1283188,Not employed,
1283228,Not employed,
1283253,Not employed,
1283255,Employed Full Time,10/13/2017
1283256,Employed Full Time,11/2/2017
1283258,Not employed,9/28/2017
1283259,Employed Part Time,8/15/2017
1283260,Not employed,6/23/2017
1283261,Not employed,
1283270,Employed Full Time,5/30/2017
1283271,Not employed,
1283285,Employed Full Time,3/27/2017
1283288,Not employed,
1283295,Not employed,
1283351,Employed Full Time,5/24/2017
1283359,Employed Full Time,6/2/2017
1283361,Employed Full Time,11/8/2018
1283367,Not employed,5/24/2017
1283388,Employed Full Time,6/19/2017
1283389,Not employed,
1283483,Not employed,
1283560,Not employed,
1283642,Employed Full Time,3/31/2017
1283691,Not employed,
1283694,Employed Full Time,4/10/2017
1283700,Employed Part Time,6/7/2017
1283702,Not employed,
1283739,Not employed,
1283817,Not employed,
1283871,Employed Part Time,7/10/2017
1284773,Not employed,10/2/2017
1284784,Employed Full Time,9/1/2017
1285168,Employed Full Time,9/1/2017
1285195,Not employed,
1285202,Not employed,7/4/2017
1285203,Employed Full Time,11/6/2017
1285441,Not employed,
1285485,Not employed,
1285662,Employed Full Time,2/27/2018
1285716,Employed Full Time,6/2/2017
1285723,Employed Full Time,10/22/2018
1285735,Not employed,10/2/2017
1285737,Employed Part Time,9/5/2018
1285745,Not employed,
1285948,Not employed,
1286044,Not employed,7/19/2018
1286118,Employed Full Time,9/19/2017
1286127,Employed Full Time,6/25/2018
1286355,Employed Full Time,1/8/2018
1286636,Employed Part Time,9/25/2017
1286731,Employed Part Time,10/22/2018
1286734,Employed Full Time,6/20/2018
1286792,Not employed,
1286827,Employed Full Time,9/22/2017
1287070,Employed Full Time,11/27/2017
1287072,Employed Part Time,7/24/2017
1287073,Not employed,12/15/2017
1287075,Not employed,6/1/2017
1287076,Employed Part Time,10/8/2018
1287135,Employed Full Time,9/29/2017
1287139,Not employed,
1287370,Not employed,
1287404,Employed Part Time,7/17/2017
1287405,Employed Full Time,10/1/2017
1287406,Not employed,
1287408,Not employed,5/24/2018
1287409,Employed Full Time,10/16/2017
1287410,Employed Part Time,12/10/2018
1287530,Employed Part Time,9/15/2017
1287572,Not employed,
1287588,Not employed,
1287640,Not employed,
1287663,Not employed,9/8/2017
1288382,Not employed,
1288541,Employed Full Time,10/23/2017
1288542,Employed Part Time,10/8/2018
1288543,Employed Full Time,12/1/2017
1288546,Employed Part Time,12/18/2018
1288549,Employed Part Time,5/14/2018
1288550,Employed Full Time,11/8/2017
1288607,Not employed,
1288744,Employed Part Time,10/23/2017
1288745,Not employed,
1288750,Employed Full Time,11/6/2017
1288752,Employed Part Time,9/12/2017
1288960,Not employed,
1289030,Not employed,12/1/2017
1289113,Employed Full Time,10/9/2018
1289149,Employed Part Time,1/15/2018
1289213,Employed Full Time,8/21/2018
1289214,Employed Full Time,3/1/2018
1289798,Employed Full Time,9/14/2018
1289860,Not employed,3/6/2018
1290567,Not employed,
1290568,Not employed,2/12/2018
1290569,Employed Full Time,6/4/2018
1290570,Employed Full Time,8/2/2018
1290750,Employed Full Time,7/12/2018
1290753,Not employed,11/1/2017
1290942,Not employed,
1291339,Not employed,
1291470,Employed Full Time,4/16/2018
1291492,Employed Full Time,5/30/2018
1291522,Not employed,
1291527,Employed Part Time,1/1/2016
1291528,Employed Full Time,6/26/2018
1291530,Not employed,4/23/2018
1291531,Not employed,4/9/2018
1291545,Employed Full Time,12/1/2017
1291753,Employed Part Time,9/24/2018
1291756,Not employed,
1291824,Not employed,4/2/2018
1291829,Employed Full Time,4/24/2018
1291915,Employed Full Time,3/22/2018
1291969,Employed Full Time,11/5/2018
1292027,Not employed,
1292039,Employed Full Time,3/21/2018
1292040,Employed Full Time,8/6/2018
1292243,Not employed,
1292289,Not employed,
1292291,Not employed,
1292344,Employed Part Time,6/18/2018
1292377,Employed Full Time,3/21/2018
1292452,Not employed,
1292453,Employed Full Time,7/23/2018
1292455,Not employed,
1292467,Not employed,
1292468,Employed Part Time,5/31/2018
1292473,Not employed,5/29/2018
1292507,Not employed,
1292586,Employed Full Time,8/1/2018
1292633,Not employed,
1292651,Employed Full Time,5/28/2018
1292702,Not employed,
1292765,Not employed,5/21/2018
1292766,Not employed,5/17/2018
1292767,Employed Full Time,7/12/2018
1292779,Employed Full Time,8/22/2018
1292887,Not employed,
1292944,Employed Full Time,5/22/2018
1293260,Employed Full Time,8/20/2018
1293263,Employed Full Time,11/21/2018
1293266,Employed Full Time,6/28/2018
1293269,Employed Full Time,10/1/2018
1293272,Not employed,
1293278,Employed Full Time,8/12/2018
1293279,Not employed,5/21/2018
1293285,Not employed,
1293286,Not employed,5/14/2018
1293301,Employed Part Time,10/3/2018
1293302,Employed Full Time,5/10/2018
1293303,Not employed,
1293304,Employed Full Time,6/30/2018
1293440,Employed Part Time,11/12/2018
1293716,Employed Full Time,9/17/2018
1293717,Employed Full Time,2/1/2018
1293718,Not employed,
1293720,Employed Full Time,9/19/2018
1293721,Not employed,
1293722,Employed Full Time,7/30/2018
1293723,Employed Full Time,6/14/2018
1293734,Not employed,
1293741,Not employed,
1293802,Employed Full Time,8/15/2018
1293868,Not employed,
1294150,Employed Part Time,8/27/2018
1294160,Not employed,
1294161,Not employed,
1294383,Employed Part Time,8/27/2018
1294465,Employed Full Time,6/1/2016
1294566,Not employed,
1294715,Employed Full Time,8/2/2018
1294805,Not employed,
1294831,Employed Full Time,12/4/2018
1294833,Employed Full Time,8/13/2018
1294854,Employed Full Time,9/17/2018
1294914,Employed Full Time,8/6/2018
1294915,Employed Full Time,7/30/2018
1294917,Not employed,8/20/2018
1294918,Not employed,
1294919,Employed Full Time,8/6/2018
1294920,Employed Full Time,8/13/2018
1294921,Employed Full Time,8/2/2018
1294922,Not employed,8/20/2018
1294923,Employed Full Time,8/14/2018
1294924,Employed Full Time,7/30/2018
1294925,Employed Full Time,8/13/2018
1294926,Employed Full Time,9/25/2018
1294927,Employed Full Time,7/30/2018
1294948,Employed Full Time,7/30/2018
1295012,Not employed,
1295015,Not employed,
1295019,Employed Full Time,10/12/2018
1295250,Employed Full Time,10/1/2017
1295389,Not employed,
1295390,Not employed,
1295391,Not employed,
1295392,Not employed,
1295404,Employed Full Time,9/3/2018
1295405,Not employed,
1295408,Not employed,
1295409,Not employed,
1295440,Not employed,
1295441,Not employed,
1295452,Not employed,
1295533,Employed Part Time,9/4/2018
1295798,Employed Full Time,9/27/2018
1295800,Not employed,
1295807,Employed Part Time,8/27/2018
1295810,Not employed,
1295814,Employed Part Time,9/16/2018
1295848,Not employed,
1295849,Employed Full Time,7/16/2018
1295853,Not employed,
1295856,Not employed,
1295858,Not employed,
1295859,Employed Part Time,6/4/2018
1295862,Not employed,
1295928,Not employed,
1295932,Employed Full Time,11/1/2018
1295970,Not employed,
1296178,Not employed,
1296179,Employed Full Time,10/8/2018
1296180,Not employed,
1296181,Not employed,
1296204,Not employed,
1296205,Not employed,
1296216,Employed Full Time,9/28/2018
1296219,Employed Full Time,7/12/2011
1296220,Employed Full Time,10/11/2018
1296429,Not employed,
1297124,Employed Full Time,11/28/2018
1297134,Not employed,
1297247,Employed Full Time,12/24/2018
1297248,Employed Part Time,10/22/2018
1297273,Not employed,
1297304,Not employed,
1297621,Not employed,
1297635,Employed Full Time,12/3/2018
1297636,Employed Full Time,12/17/2018
1297640,Employed Full Time,12/6/2018
1297641,Not employed,
1297674,Not employed,
1297675,Not employed,
1297680,Not employed,
1297685,Not employed,
1297689,Employed Full Time,12/7/2018
1297728,Not employed,
1297733,Employed Full Time,12/6/2018
1297737,Not employed,
1297746,Employed Full Time,12/11/2018
1297825,Not employed,
1297849,Employed Part Time,5/1/2018
1297851,Not employed,
1297856,Not employed,
1298053,Not employed,
1298140,Not employed,
1298143,Not employed,
1298144,Not employed,
1299873,Not employed,
15010516,Employed Full Time,3/14/2016
15010518,Employed Full Time,12/27/2017
15010719,Not employed,
15010818,Employed Full Time,3/5/2018
15010918,Not employed,
15011216,Not employed,
15011217,Employed Full Time,7/24/2017
150112171,Employed Full Time,12/7/2016
15011218,Employed Full Time,9/1/2017
15011218a,Employed Full Time,2/13/2018
15011218b,Employed Full Time,2/26/2018
15011819,Employed Full Time,1/1/2010
150118191,Employed Full Time,6/1/2017
15011918,Employed Full Time,9/26/2018
15012219,Employed Full Time,3/24/2013
15012418,Employed Full Time,4/1/2015
15012616,Employed Full Time,5/28/2016
15012618,Employed Full Time,8/1/2016
150126181,Employed Full Time,8/1/2016
15012717,Employed Full Time,5/15/2017
150131172,Not employed,
