,FinCap_Budget,FinCap_Goals,FinCap_EmergencyFund,FinCap_AutoDeposit,FinCap_IncomeExpenses,FinCap_LateFee
4108,No,Somewhat confident,No,No,,No
4109,Yes,Somewhat confident,Yes,No,Yes,No
4110,Yes,Very confident,Yes,Yes,Yes,No
4111,No,Somewhat confident,No,No,Yes,No
4112,No,Not at all confident,No,No,,Yes
4113,,,,,,
4114,,,,,,
4115,Yes,Not at all confident,No,No,,Yes
4116,No,Somewhat confident,No,No,Yes,Yes
4117,Yes,Very confident,No,No,,Yes
4118,No,Somewhat confident,No,Yes,,No
4119,Yes,Very confident,No,Yes,Yes,No
4120,Yes,Very confident,No,Yes,Yes,No
4121,Yes,Very confident,No,No,,No
4122,No,Somewhat confident,No,Yes,Yes,Yes
4123,No,Not at all confident,Yes,Yes,,No
4124,No,Somewhat confident,No,No,,No
4125,Yes,Somewhat confident,No,No,,Yes
4126,No,Somewhat confident,No,No,,Yes
4127,No,Somewhat confident,No,Yes,,No
4128,Yes,Not at all confident,No,No,No,No
4129,No,Very confident,No,No,,No
4130,No,Somewhat confident,No,Yes,Yes,No
4131,Yes,Somewhat confident,No,No,No,No
4132,No,Somewhat confident,No,No,No,No
4133,Yes,Somewhat confident,No,No,,No
4134,No,Very confident,No,No,Yes,No
4135,,,,,,
4136,Yes,Very confident,No,No,,Yes
4137,No,Very confident,No,No,Yes,No
4138,No,Somewhat confident,No,No,,Yes
4139,Yes,Very confident,No,No,,Yes
4140,Yes,Somewhat confident,No,No,Yes,No
4141,No,Very confident,,Yes,No,No
4142,,,,,,
4143,Yes,Very confident,Yes,Yes,Yes,No
4144,No,Somewhat confident,No,No,Yes,No
4145,No,Somewhat confident,No,No,Yes,Yes
4146,Yes,Very confident,No,No,Yes,Yes
4147,No,Very confident,No,No,No,Yes
4148,No,Somewhat confident,No,Yes,No,Yes
4149,No,Not at all confident,No,No,No,No
4150,Yes,Somewhat confident,No,Yes,,No
4151,,,,,,
4152,,,,,,
4153,No,Not at all confident,No,No,,No
4154,No,Somewhat confident,No,No,No,Yes
4155,Yes,Very confident,Yes,No,No,No
4156,No,Somewhat confident,No,No,No,No
4157,No,Very confident,No,No,No,No
4158,Yes,Very confident,No,No,No,Yes
4159,No,Somewhat confident,No,No,No,Yes
4160,No,Somewhat confident,Yes,No,No,No
4161,No,Somewhat confident,No,No,Yes,Yes
4162,No,Somewhat confident,No,No,No,No
4163,No,Somewhat confident,No,No,Yes,Yes
4164,No,Not at all confident,No,No,Yes,Yes
4165,No,Somewhat confident,No,Yes,No,No
4166,No,Somewhat confident,No,No,No,No
4167,No,Somewhat confident,No,No,Yes,No
4168,No,Somewhat confident,No,No,Yes,Yes
4169,Yes,Very confident,No,No,Yes,Yes
4170,No,Not at all confident,No,No,Yes,Yes
4171,No,Not at all confident,No,No,Yes,Yes
4172,No,Very confident,No,No,No,Yes
4173,No,Very confident,No,No,No,No
4174,Yes,Somewhat confident,No,No,Yes,No
4175,No,Somewhat confident,No,Yes,No,No
4176,No,Very confident,No,No,Yes,No
4177,No,Very confident,No,No,No,Yes
4178,No,Not at all confident,No,No,Yes,No
4179,Yes,Very confident,No,No,No,No
4180,Yes,Very confident,No,No,Yes,No
4181,Yes,Not at all confident,No,No,Yes,No
4182,No,Not at all confident,No,No,No,No
4183,Yes,Very confident,No,No,No,No
4184,No,Somewhat confident,No,No,No,Yes
4185,No,Somewhat confident,No,No,Yes,No
4186,Yes,Very confident,No,No,Yes,No
4187,No,Very confident,No,No,No,Yes
4188,Yes,Somewhat confident,Yes,Yes,No,No
4189,,,,,,
4190,No,Somewhat confident,No,Yes,No,No
4191,No,Somewhat confident,No,Yes,No,Yes
4192,No,Not at all confident,No,No,No,No
4193,No,Somewhat confident,No,No,No,Yes
4194,No,Very confident,Yes,Yes,Yes,No
4195,Yes,Very confident,No,No,No,No
4196,Yes,Somewhat confident,Yes,Yes,Yes,No
4197,No,Very confident,No,,Yes,Yes
4198,No,Very confident,No,No,No,No
4199,No,Very confident,No,No,No,Yes
4200,No,Not at all confident,No,No,No,No
4201,Yes,Very confident,Yes,No,Yes,No
4202,No,Somewhat confident,No,Yes,No,Yes
4203,No,Somewhat confident,No,No,No,Yes
4204,Yes,Not at all confident,No,No,No,No
4205,No,Not at all confident,No,No,No,Yes
4206,No,Not at all confident,No,No,No,No
4207,,,,,,
4208,Yes,Somewhat confident,No,No,Yes,Yes
4209,Yes,Somewhat confident,No,No,Yes,No
4210,No,Very confident,No,No,No,No
4211,No,Somewhat confident,No,No,No,No
4212,Yes,Somewhat confident,No,No,Yes,Yes
4213,No,Somewhat confident,No,No,No,No
4214,Yes,Somewhat confident,No,No,No,No
4215,,,,,,
4216,Yes,Somewhat confident,No,No,Yes,No
4217,No,Somewhat confident,No,Yes,Yes,Yes
4218,Yes,Somewhat confident,No,No,No,Yes
4219,No,Very confident,Yes,Yes,Yes,Yes
4220,No,Somewhat confident,No,No,Yes,Yes
4221,Yes,Very confident,No,No,Yes,Yes
4222,Yes,Somewhat confident,Yes,No,No,No
4223,No,Very confident,No,No,No,No
4224,No,Not at all confident,No,No,Yes,Yes
4225,Yes,Very confident,No,Yes,,No
4226,Yes,Not at all confident,No,No,No,Yes
4227,,,,,,
4228,No,Somewhat confident,No,No,No,No
4229,Yes,Somewhat confident,No,No,No,No
4230,No,Very confident,No,No,Yes,No
4231,,,,,,
4232,No,Very confident,No,Yes,No,Yes
4233,No,Very confident,No,No,No,Yes
4234,No,Very confident,No,No,Yes,Yes
4235,No,Not at all confident,No,No,Yes,No
4236,No,Not at all confident,No,No,Yes,Yes
4237,No,Very confident,No,No,No,Yes
4238,No,Very confident,No,No,No,Yes
4239,,,,,,
4240,No,Somewhat confident,No,No,No,No
4241,No,Not at all confident,No,No,No,No
4242,No,Somewhat confident,No,No,Yes,No
4243,No,Somewhat confident,No,No,Yes,Yes
4244,Yes,Very confident,No,No,Yes,No
4245,No,Somewhat confident,No,No,No,No
4246,Yes,Very confident,Yes,No,No,No
4247,Yes,Somewhat confident,No,No,Yes,No
4248,No,Somewhat confident,No,No,No,No
4249,No,Somewhat confident,No,No,No,Yes
4250,No,Somewhat confident,No,No,Yes,Yes
4251,No,Somewhat confident,No,No,No,Yes
4252,No,Somewhat confident,No,Yes,No,No
4253,No,Not at all confident,No,Yes,Yes,Yes
4254,No,Somewhat confident,No,No,No,No
4255,No,Not at all confident,No,No,No,No
4256,Yes,Somewhat confident,No,Yes,No,Yes
4257,No,Somewhat confident,No,No,No,Yes
4258,Yes,Not at all confident,No,No,Yes,Yes
4259,No,Somewhat confident,No,Yes,No,Yes
4260,Yes,Very confident,No,Yes,No,No
4261,Yes,Somewhat confident,Yes,No,Yes,Yes
4262,Yes,Very confident,Yes,No,No,No
4263,Yes,Very confident,Yes,No,No,No
4264,No,Somewhat confident,No,No,No,No
4265,No,Somewhat confident,No,Yes,No,No
4266,No,Somewhat confident,No,No,No,Yes
4267,No,Somewhat confident,No,No,No,No
4268,Yes,Very confident,No,No,No,No
4269,Yes,Somewhat confident,No,No,No,No
4270,No,Somewhat confident,No,No,Yes,Yes
4271,No,Somewhat confident,No,No,Yes,No
4272,No,Somewhat confident,No,No,No,No
4273,No,Somewhat confident,No,No,No,No
4274,No,Not at all confident,No,No,Yes,Yes
4275,No,Very confident,No,No,Yes,Yes
4276,No,Not at all confident,No,No,No,No
4277,No,Somewhat confident,No,No,No,No
4278,Yes,Somewhat confident,No,No,Yes,No
4279,No,Somewhat confident,No,No,No,Yes
4280,Yes,Very confident,No,No,No,No
4281,No,Not at all confident,No,No,Yes,No
4282,No,Very confident,No,No,No,No
4283,No,Very confident,No,No,No,No
4284,No,Somewhat confident,No,No,Yes,No
4285,No,Very confident,No,No,No,No
4286,Yes,Very confident,No,No,No,Yes
4287,Yes,Somewhat confident,Yes,Yes,No,No
4288,Yes,Somewhat confident,No,No,No,No
4289,No,Not at all confident,No,No,No,No
4290,Yes,Very confident,No,Yes,Yes,No
4291,No,Somewhat confident,No,No,No,No
4292,No,Very confident,No,No,Yes,Yes
4293,Yes,Very confident,No,No,Yes,No
4294,No,Somewhat confident,No,No,No,No
4295,Yes,Very confident,,No,No,No
4296,Yes,Somewhat confident,No,No,Yes,Yes
4297,Yes,Somewhat confident,Yes,No,No,Yes
4298,No,Very confident,No,No,No,No
4299,No,Somewhat confident,No,No,No,No
4300,No,Somewhat confident,No,No,Yes,No
4301,No,Very confident,No,No,No,No
4302,,,,,,
4303,No,Somewhat confident,No,No,No,No
4304,No,Somewhat confident,No,No,No,Yes
4305,,,,,,
4306,,,,,,
4307,Yes,Very confident,No,Yes,Yes,No
4308,,,,,,
4309,,,,,,
4310,Yes,Very confident,No,Yes,No,No
4311,Yes,Somewhat confident,No,No,Yes,No
4312,Yes,Very confident,No,Yes,,No
4313,,,,,,
4314,,,,,,
4315,,,,,,
4316,No,Not at all confident,No,No,Yes,No
4317,,,,,,
4318,,,,,,
4319,Yes,Somewhat confident,No,No,Yes,Yes
4320,Yes,Very confident,No,Yes,Yes,No
4321,Yes,Very confident,No,Yes,No,No
4322,,,,,,
4323,No,Somewhat confident,No,No,Yes,Yes
4324,Yes,Somewhat confident,No,No,Yes,No
4325,No,Somewhat confident,No,No,Yes,Yes
4326,,,,,,
4327,,Somewhat confident,No,No,Yes,No
4328,,,,,,
4329,,,,,,
4330,,,,,,
4331,Yes,,,,,
4332,,,,,,
4333,,,,,,
4334,,,,,,
4335,,Very confident,No,Yes,Yes,Yes
4336,No,Very confident,No,No,Yes,No
4337,,,,,,
4338,,,,,,
4339,,,,,,
4340,Yes,Somewhat confident,No,Yes,Yes,No
4341,,,,,,
4342,,,,,,
4343,,,,,,
4344,No,Somewhat confident,No,Yes,No,No
4345,Yes,Very confident,Yes,Yes,Yes,No
4346,,,,,,
4347,,,,,,
4348,,,,,,
4349,Yes,Very confident,No,No,Yes,No
4350,,,,,,
4351,Yes,Somewhat confident,No,Yes,No,No
4352,,,,,,
4353,No,Somewhat confident,No,No,No,No
4354,Yes,Very confident,No,No,No,No
4355,,,,,,
4356,Yes,Very confident,No,No,Yes,No
4357,,,,,,
4358,Yes,Somewhat confident,No,No,Yes,Yes
4359,No,Very confident,No,No,No,No
4360,Yes,Very confident,Yes,Yes,Yes,Yes
4361,,,,,,
4362,Yes,Somewhat confident,No,No,Yes,Yes
4363,,,,,,
4364,,,,,,
4365,Yes,Very confident,No,Yes,Yes,No
4366,,,,,,
4367,,,,,,
4368,Yes,Very confident,No,Yes,Yes,No
4369,No,Somewhat confident,No,No,No,Yes
4370,Yes,Somewhat confident,No,No,Yes,Yes
4371,No,Very confident,Yes,Yes,No,Yes
4372,Yes,Very confident,No,No,Yes,Yes
4373,Yes,Very confident,No,No,No,Yes
4374,,,,,,
4375,Yes,Very confident,No,Yes,No,No
4376,,,,,,
4377,Yes,Very confident,No,Yes,No,No
4378,Yes,Somewhat confident,No,No,Yes,No
4379,Yes,Very confident,No,No,No,No
4380,,,,,,
4381,,,,,,
4382,,,,,,
4383,Yes,Very confident,Yes,No,Yes,No
4384,,,,,,
4385,Yes,Somewhat confident,No,Yes,No,No
4386,Yes,Somewhat confident,Yes,No,Yes,No
4387,Yes,,,,,
4388,Yes,Somewhat confident,No,No,Yes,No
4389,,,,,,
4390,,,,,,
4391,,,,,,
4392,,,,,,
4393,,,,,,
4394,Yes,Somewhat confident,No,Yes,Yes,Yes
4395,No,Very confident,No,Yes,No,Yes
4396,No,Very confident,No,Yes,Yes,Yes
4397,No,Somewhat confident,No,No,No,Yes
4398,No,Somewhat confident,No,No,Yes,Yes
4399,,,,,,
4400,,,,,,
4401,No,Very confident,No,Yes,No,No
4402,,,,,,
4403,,,,,,
4404,Yes,Very confident,No,No,Yes,No
4405,,,,,,
4406,,,,,,
4407,,,,,,
4408,,,,,,
4409,Yes,Somewhat confident,No,No,Yes,No
4410,,Very confident,No,Yes,Yes,Yes
4411,,,,,,
4412,,,,,,
4413,No,Somewhat confident,No,No,Yes,No
4414,,,,,,
4415,Yes,Very confident,Yes,No,Yes,Yes
4416,,,,,,
4417,,,,,,
4418,,,,,,
4419,,,,,,
4420,,Somewhat confident,No,No,Yes,No
4421,,,,,,
4422,No,Not at all confident,No,No,Yes,No
4423,Yes,Not at all confident,No,Yes,Yes,No
4424,No,Not at all confident,No,No,Yes,No
4425,,Somewhat confident,No,No,No,Yes
4426,No,Very confident,No,No,Yes,Yes
4427,No,Somewhat confident,No,No,No,Yes
4428,Yes,Very confident,Yes,Yes,No,Yes
4429,Yes,Very confident,Yes,Yes,,Yes
4430,,,,,,
4431,,,,,,
4432,,,,,,
4433,,,,,,
4434,No,Very confident,No,No,No,No
4435,Yes,Somewhat confident,No,No,No,Yes
4436,No,Somewhat confident,No,No,No,Yes
4437,No,Very confident,No,No,Yes,Yes
4438,,,,,,
4439,Yes,Somewhat confident,No,No,Yes,No
4440,Yes,Very confident,Yes,Yes,Yes,Yes
4441,Yes,Somewhat confident,No,No,Yes,No
4442,Yes,Not at all confident,No,No,No,Yes
4443,Yes,Somewhat confident,No,No,No,Yes
4444,Yes,Somewhat confident,No,No,Yes,No
4445,Yes,Very confident,No,No,Yes,No
4446,Yes,Somewhat confident,Yes,No,Yes,No
4447,Yes,Very confident,Yes,Yes,No,No
4448,Yes,Not at all confident,No,No,No,Yes
4449,Yes,Very confident,No,No,,
4450,No,Somewhat confident,Yes,Yes,No,Yes
4451,Yes,Somewhat confident,No,No,No,Yes
4452,Yes,Somewhat confident,No,Yes,No,Yes
4453,No,Somewhat confident,No,No,No,No
4454,Yes,Somewhat confident,No,No,Yes,Yes
4455,No,Not at all confident,No,No,No,No
4456,No,Very confident,No,No,No,Yes
4457,Yes,Very confident,No,No,Yes,No
4458,Yes,Somewhat confident,No,Yes,No,Yes
4459,Yes,Somewhat confident,No,No,No,Yes
4460,No,Somewhat confident,No,No,Yes,Yes
4461,Yes,Somewhat confident,No,No,No,Yes
4462,No,Somewhat confident,Yes,No,Yes,Yes
4463,No,Very confident,No,Yes,No,Yes
4464,Yes,Somewhat confident,Yes,No,Yes,Yes
4465,No,Very confident,No,No,Yes,No
4466,No,Somewhat confident,No,No,No,No
4467,Yes,Not at all confident,No,Yes,Yes,No
4468,Yes,Somewhat confident,No,No,No,No
4469,No,Somewhat confident,Yes,No,No,Yes
4470,Yes,Somewhat confident,Yes,Yes,Yes,No
4471,,,,,,
4472,,,,,,
4473,Yes,Somewhat confident,Yes,No,No,No
4474,Yes,Very confident,No,Yes,No,No
4475,No,Somewhat confident,No,No,No,Yes
4476,Yes,Somewhat confident,Yes,No,No,No
4477,Yes,Very confident,No,Yes,Yes,No
4478,No,Not at all confident,No,No,No,Yes
4479,No,Somewhat confident,No,No,Yes,Yes
4480,Yes,Very confident,No,No,Yes,Yes
4481,No,Somewhat confident,No,Yes,No,Yes
4482,Yes,Very confident,No,No,Yes,No
4483,Yes,Somewhat confident,Yes,Yes,No,No
4484,No,Not at all confident,No,No,No,Yes
4485,,,,,,
4486,Yes,Somewhat confident,Yes,Yes,Yes,No
4487,No,Very confident,No,No,No,No
4488,No,Somewhat confident,Yes,Yes,No,Yes
4489,Yes,Not at all confident,Yes,No,Yes,Yes
4490,No,Very confident,Yes,Yes,Yes,Yes
4491,No,Somewhat confident,No,No,Yes,No
4492,Yes,Somewhat confident,Yes,Yes,Yes,No
4493,No,Not at all confident,Yes,No,No,Yes
4494,Yes,Very confident,No,No,Yes,Yes
4495,Yes,Very confident,No,No,No,Yes
4496,Yes,Somewhat confident,No,No,No,Yes
4497,Yes,Somewhat confident,No,No,Yes,No
4498,Yes,Very confident,Yes,No,Yes,No
4499,Yes,Somewhat confident,No,Yes,No,Yes
4500,Yes,Very confident,Yes,Yes,Yes,No
4501,Yes,Very confident,No,No,No,No
4502,No,Somewhat confident,No,No,No,Yes
4503,No,Very confident,No,No,Yes,Yes
4504,,,,,,
4505,Yes,Very confident,No,No,No,Yes
4506,No,Very confident,No,No,Yes,Yes
4507,Yes,Somewhat confident,No,No,No,Yes
4508,Yes,Not at all confident,No,No,No,Yes
4509,No,Somewhat confident,No,No,Yes,Yes
4510,No,,No,No,Yes,Yes
4511,Yes,Somewhat confident,Yes,No,Yes,No
4512,Yes,Very confident,Yes,No,Yes,Yes
4513,Yes,Very confident,No,No,Yes,Yes
4514,Yes,Very confident,Yes,No,No,Yes
4515,Yes,Somewhat confident,,No,,
4516,Yes,Very confident,Yes,No,Yes,No
4517,No,Very confident,No,No,No,Yes
4518,No,Very confident,Yes,Yes,No,No
4519,Yes,Very confident,No,Yes,No,No
4520,No,Somewhat confident,No,No,Yes,No
4521,No,Somewhat confident,No,Yes,Yes,No
4522,Yes,Very confident,No,No,No,Yes
4523,No,Somewhat confident,No,No,No,Yes
4524,No,Very confident,No,No,No,Yes
4525,Yes,,,,,
4526,Yes,Somewhat confident,No,Yes,Yes,Yes
4527,Yes,Not at all confident,Yes,Yes,Yes,No
4528,,,,,,
4529,Yes,Somewhat confident,No,Yes,No,Yes
4530,No,Very confident,No,No,Yes,Yes
4531,Yes,Very confident,No,No,No,Yes
4532,No,Very confident,No,No,No,Yes
4533,No,Somewhat confident,No,No,No,Yes
4534,No,Somewhat confident,No,No,No,Yes
4535,No,Very confident,No,No,No,Yes
4536,Yes,Somewhat confident,No,No,No,No
4537,No,Not at all confident,No,No,No,No
4538,No,Somewhat confident,No,No,Yes,No
4539,No,Not at all confident,No,No,No,Yes
4540,Yes,Somewhat confident,No,Yes,No,No
4541,Yes,Somewhat confident,No,No,Yes,Yes
4542,Yes,Somewhat confident,No,No,Yes,No
4543,Yes,Very confident,No,No,Yes,Yes
4544,No,Very confident,No,Yes,No,Yes
4545,No,Somewhat confident,No,No,No,No
4546,No,Very confident,Yes,No,No,No
4547,Yes,Somewhat confident,No,Yes,No,Yes
4548,No,Not at all confident,No,No,Yes,Yes
4549,Yes,Somewhat confident,No,No,No,No
4550,Yes,Very confident,No,No,No,Yes
4551,Yes,Somewhat confident,No,No,No,Yes
4552,Yes,Very confident,No,Yes,No,Yes
4553,Yes,Not at all confident,No,No,Yes,No
4554,No,Very confident,No,Yes,Yes,No
4555,Yes,Somewhat confident,No,No,Yes,No
4556,Yes,Very confident,Yes,No,,Yes
4557,Yes,Somewhat confident,No,No,Yes,Yes
4558,Yes,Very confident,No,No,,Yes
4559,No,Somewhat confident,No,No,Yes,Yes
4560,Yes,Very confident,No,No,No,Yes
4561,No,Somewhat confident,No,No,No,Yes
4562,Yes,Somewhat confident,No,No,No,Yes
4563,Yes,Very confident,No,No,No,Yes
4564,No,Very confident,No,Yes,,
4565,Yes,Very confident,No,No,No,No
4566,No,Somewhat confident,No,Yes,No,Yes
4567,No,Somewhat confident,No,No,No,Yes
4568,No,Not at all confident,No,No,Yes,Yes
4569,No,Somewhat confident,Yes,Yes,Yes,No
4570,No,Very confident,No,No,Yes,No
4571,No,Not at all confident,Yes,No,No,No
4572,Yes,Very confident,No,No,No,No
4573,Yes,Somewhat confident,No,No,No,Yes
4574,Yes,Somewhat confident,No,No,Yes,Yes
4575,Yes,Somewhat confident,Yes,No,Yes,Yes
4576,No,Somewhat confident,No,No,,Yes
4577,No,Very confident,No,No,No,Yes
4578,No,Somewhat confident,Yes,Yes,,Yes
4579,No,Somewhat confident,No,No,Yes,Yes
4580,Yes,Very confident,Yes,Yes,No,Yes
4581,No,Somewhat confident,No,No,,Yes
4582,Yes,Very confident,No,No,,No
4583,Yes,Somewhat confident,No,No,Yes,Yes
4584,No,Not at all confident,No,No,,Yes
4585,No,Very confident,No,No,,Yes
4586,Yes,Very confident,No,Yes,Yes,Yes
4587,Yes,Somewhat confident,Yes,No,,No
4588,Yes,Very confident,No,No,,
4589,No,Very confident,No,Yes,Yes,Yes
4590,No,Somewhat confident,No,No,Yes,Yes
4591,Yes,Somewhat confident,No,No,Yes,Yes
4592,Yes,Very confident,Yes,Yes,,Yes
4593,Yes,Somewhat confident,Yes,Yes,,No
4594,,,,,,
4595,Yes,Somewhat confident,No,No,,Yes
4596,Yes,Somewhat confident,No,Yes,Yes,Yes
4597,No,Very confident,No,No,Yes,Yes
4598,No,Not at all confident,No,No,,No
4599,Yes,Very confident,Yes,No,Yes,Yes
4600,No,Very confident,No,No,,Yes
4601,No,Very confident,No,Yes,Yes,No
4602,Yes,Somewhat confident,No,No,Yes,No
4603,Yes,Very confident,Yes,Yes,,No
4604,No,Not at all confident,No,No,Yes,Yes
4605,Yes,Somewhat confident,No,No,Yes,No
4606,,Not at all confident,No,No,,No
4607,Yes,Very confident,Yes,No,,No
4608,No,Not at all confident,No,No,,Yes
4609,Yes,Very confident,No,No,,Yes
4610,Yes,Very confident,No,Yes,,Yes
4611,No,Very confident,No,No,,No
4612,Yes,Very confident,No,Yes,No,Yes
4613,No,Not at all confident,No,No,No,Yes
4614,Yes,Somewhat confident,No,Yes,Yes,Yes
4615,No,Very confident,No,No,Yes,No
4616,,,,,,
4617,Yes,Somewhat confident,No,Yes,No,Yes
4618,Yes,Not at all confident,No,Yes,,Yes
4619,No,Not at all confident,No,No,No,Yes
4620,No,Somewhat confident,No,No,No,No
4621,Yes,Very confident,Yes,No,Yes,Yes
4622,Yes,Very confident,No,No,No,No
4623,No,Not at all confident,No,No,No,Yes
4624,Yes,Somewhat confident,No,No,No,No
4625,No,Somewhat confident,No,Yes,No,Yes
4626,No,Somewhat confident,No,No,No,Yes
4627,No,Somewhat confident,No,No,No,No
4628,No,Very confident,No,No,No,No
4629,Yes,Very confident,Yes,Yes,Yes,No
4630,Yes,Somewhat confident,No,Yes,Yes,No
4631,Yes,Not at all confident,No,No,Yes,Yes
4632,Yes,Very confident,No,Yes,No,No
4633,Yes,Somewhat confident,No,No,Yes,No
4634,No,Somewhat confident,No,No,No,Yes
4635,,,,,,
4636,No,Somewhat confident,No,Yes,Yes,Yes
4637,Yes,Very confident,Yes,No,Yes,No
4638,No,Somewhat confident,No,No,No,Yes
4639,Yes,Very confident,No,Yes,Yes,Yes
4640,No,Somewhat confident,No,No,No,Yes
4641,No,Not at all confident,No,No,Yes,No
4642,Yes,Not at all confident,No,No,No,No
4643,Yes,Very confident,No,No,Yes,No
4644,Yes,Very confident,No,No,Yes,Yes
4645,Yes,Somewhat confident,No,No,Yes,Yes
4646,No,Very confident,No,No,No,No
4647,No,Somewhat confident,No,Yes,No,Yes
4648,No,Somewhat confident,No,No,Yes,Yes
4649,No,Somewhat confident,No,No,No,Yes
4650,Yes,Very confident,No,No,No,Yes
4651,Yes,Somewhat confident,No,No,No,Yes
4652,No,Somewhat confident,No,Yes,Yes,Yes
4653,No,Very confident,No,No,No,Yes
4654,No,Somewhat confident,No,No,No,Yes
4655,No,Somewhat confident,No,Yes,Yes,No
4656,,,,,,
4657,,,,,,
4658,,,,,,
4659,,,,,,
4660,,,,,,
4661,Yes,Very confident,Yes,No,Yes,No
4662,Yes,Somewhat confident,Yes,Yes,Yes,No
4663,Yes,Very confident,Yes,Yes,Yes,No
4664,No,Somewhat confident,No,No,Yes,Yes
4665,No,Very confident,No,No,Yes,No
4666,,,,,,
4667,No,Not at all confident,No,No,Yes,No
4668,No,Very confident,No,No,Yes,No
4669,Yes,Somewhat confident,No,Yes,No,Yes
4670,Yes,Very confident,No,No,No,Yes
4671,No,Somewhat confident,No,No,No,No
4672,,,,,,
4673,No,Very confident,No,No,No,No
4674,Yes,Very confident,Yes,No,Yes,No
4675,,,,,,
4676,,,,,,
4677,Yes,Somewhat confident,No,No,No,No
4678,,,,,,
4679,,,,,,
4680,,,,,,
4681,,,,,,
4682,,,,,,
4683,,,,,,
4684,Yes,Very confident,No,No,Yes,Yes
4685,No,Not at all confident,No,No,Yes,No
4686,No,Very confident,No,No,Yes,No
4687,,,,,,
4688,,,,,,
4689,No,,,,,
4690,No,,,,,
4691,No,,,,,
